file_path,filename,dataset_source,modality,split,label,label_int,format,specs,size_bytes
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_5746299.flac,LA_D_5746299.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,153184
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_5762971.flac,LA_D_5762971.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,51450
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_5771020.flac,LA_D_5771020.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,91462
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_5798354.flac,LA_D_5798354.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,73731
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_5813802.flac,LA_D_5813802.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,38410
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_5820162.flac,LA_D_5820162.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,48416
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_5877103.flac,LA_D_5877103.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,43340
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_5886006.flac,LA_D_5886006.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,75379
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_5893528.flac,LA_D_5893528.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,86566
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_5900571.flac,LA_D_5900571.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,54337
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_5922624.flac,LA_D_5922624.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,65082
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_5980821.flac,LA_D_5980821.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,82657
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_5981504.flac,LA_D_5981504.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,75386
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_5991239.flac,LA_D_5991239.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,39843
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_5992391.flac,LA_D_5992391.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,30754
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_6051390.flac,LA_D_6051390.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,29388
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_6055777.flac,LA_D_6055777.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,50377
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_6103075.flac,LA_D_6103075.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,54957
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_6148702.flac,LA_D_6148702.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,50787
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_6183192.flac,LA_D_6183192.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,89488
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_6224665.flac,LA_D_6224665.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,70865
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_6248846.flac,LA_D_6248846.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,64434
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_6320069.flac,LA_D_6320069.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,75436
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_6325752.flac,LA_D_6325752.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,83951
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_6338202.flac,LA_D_6338202.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,46851
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_6385051.flac,LA_D_6385051.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,48299
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_6431598.flac,LA_D_6431598.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,44648
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_6434621.flac,LA_D_6434621.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,41829
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_6435873.flac,LA_D_6435873.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,49163
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_6455523.flac,LA_D_6455523.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,48505
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_6459893.flac,LA_D_6459893.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,49965
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_6507332.flac,LA_D_6507332.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,41916
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_6576867.flac,LA_D_6576867.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,86341
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_6579123.flac,LA_D_6579123.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,79182
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_6590293.flac,LA_D_6590293.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,49645
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_6608085.flac,LA_D_6608085.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,39825
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_6627826.flac,LA_D_6627826.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,82205
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_6639256.flac,LA_D_6639256.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,31808
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_6671110.flac,LA_D_6671110.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,44735
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_6711995.flac,LA_D_6711995.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,74275
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_6736176.flac,LA_D_6736176.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,154508
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_6738030.flac,LA_D_6738030.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,68415
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_6739491.flac,LA_D_6739491.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,98625
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_6761882.flac,LA_D_6761882.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,41807
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_6770341.flac,LA_D_6770341.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,48418
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_6787159.flac,LA_D_6787159.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,54615
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_6794211.flac,LA_D_6794211.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,26354
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_6843214.flac,LA_D_6843214.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,69792
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_6905996.flac,LA_D_6905996.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,35172
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_6934686.flac,LA_D_6934686.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,105812
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_6972399.flac,LA_D_6972399.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,56135
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_6980039.flac,LA_D_6980039.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,46877
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_6989900.flac,LA_D_6989900.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,53272
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7000460.flac,LA_D_7000460.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,118241
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7020889.flac,LA_D_7020889.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,48441
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7055163.flac,LA_D_7055163.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,44596
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7065907.flac,LA_D_7065907.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,117185
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7086011.flac,LA_D_7086011.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,57598
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7106954.flac,LA_D_7106954.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,167058
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7165290.flac,LA_D_7165290.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,52961
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7212013.flac,LA_D_7212013.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,25348
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7213976.flac,LA_D_7213976.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,61613
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7241320.flac,LA_D_7241320.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,133992
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7244084.flac,LA_D_7244084.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,43588
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7251773.flac,LA_D_7251773.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,41595
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7263049.flac,LA_D_7263049.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,28588
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7274110.flac,LA_D_7274110.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,50448
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7339211.flac,LA_D_7339211.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,56456
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7347960.flac,LA_D_7347960.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,170644
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7353591.flac,LA_D_7353591.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,106268
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7364593.flac,LA_D_7364593.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,60375
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7364715.flac,LA_D_7364715.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,42225
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7364775.flac,LA_D_7364775.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,35797
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7371799.flac,LA_D_7371799.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,107325
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7379658.flac,LA_D_7379658.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,43014
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7436563.flac,LA_D_7436563.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,50912
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7455901.flac,LA_D_7455901.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,47849
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7466193.flac,LA_D_7466193.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,103139
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7469644.flac,LA_D_7469644.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,119717
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7473314.flac,LA_D_7473314.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,138797
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7501739.flac,LA_D_7501739.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,82934
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7510281.flac,LA_D_7510281.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,162592
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7546063.flac,LA_D_7546063.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,51477
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7549490.flac,LA_D_7549490.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,74920
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7559634.flac,LA_D_7559634.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,43909
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7561273.flac,LA_D_7561273.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,37792
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7568100.flac,LA_D_7568100.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,84104
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7568924.flac,LA_D_7568924.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,47713
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7584539.flac,LA_D_7584539.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,40386
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7588309.flac,LA_D_7588309.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,61452
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7589575.flac,LA_D_7589575.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,55164
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7604149.flac,LA_D_7604149.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,21580
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7612335.flac,LA_D_7612335.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,62974
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7616407.flac,LA_D_7616407.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,99481
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7618104.flac,LA_D_7618104.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,93331
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7624614.flac,LA_D_7624614.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,44062
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7641129.flac,LA_D_7641129.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,30136
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7679409.flac,LA_D_7679409.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,68688
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7688209.flac,LA_D_7688209.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,70090
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7736821.flac,LA_D_7736821.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,37762
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7747325.flac,LA_D_7747325.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,32517
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7763773.flac,LA_D_7763773.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,57703
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7777990.flac,LA_D_7777990.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,78686
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7789669.flac,LA_D_7789669.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,45588
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7826586.flac,LA_D_7826586.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,28794
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7867247.flac,LA_D_7867247.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,43187
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7878571.flac,LA_D_7878571.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,67617
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7883693.flac,LA_D_7883693.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,41518
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7896038.flac,LA_D_7896038.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,53726
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7916660.flac,LA_D_7916660.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,32090
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7975929.flac,LA_D_7975929.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,36241
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_8019844.flac,LA_D_8019844.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,85738
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_8021684.flac,LA_D_8021684.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,80344
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_8066851.flac,LA_D_8066851.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,42805
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_8067296.flac,LA_D_8067296.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,50972
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_8145707.flac,LA_D_8145707.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,50895
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_8166206.flac,LA_D_8166206.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,127640
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_8189800.flac,LA_D_8189800.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,42966
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_8223907.flac,LA_D_8223907.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,53557
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_8377721.flac,LA_D_8377721.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,125640
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_8381732.flac,LA_D_8381732.flac,archive_(1)_ASVspoof2019_LA,audio,dev,spoof,1,.flac,16kHz_flac,43480
