file_path,dataset_source,modality,label,label_int,split,format
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_3476956.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_4745806.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_3731175.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_5540152.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_1590530.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_3151999.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_4956039.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_1919208.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_6084606.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_5044136.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_3891696.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_1356035.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_4263714.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_3117119.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_9658897.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_4334642.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_8052749.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_5806611.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7367187.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_1444916.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_6258471.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7742207.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_3781670.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7261120.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_5691072.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_2844885.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_2263211.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_8081020.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_4204929.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_8611140.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_1211631.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7374412.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_3461825.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_1245754.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_1463984.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_9134485.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_2923426.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_4954705.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_6160000.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_3279100.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_8594739.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7704954.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_4235390.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_2017251.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_3526885.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7269236.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_6304222.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_1943029.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_1240976.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_4106360.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7150561.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_4764117.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_2407623.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7308100.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_4124707.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_5128130.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_1853465.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7623757.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_6548870.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_5484649.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_9043493.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_3332120.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_5539710.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_3794623.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_4758741.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_4428897.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_5651240.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_5273164.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7160972.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_2815191.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_5431156.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_1946747.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_5110502.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_4156717.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_2723178.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_8116371.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_8168878.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_8572375.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_5093056.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_5199254.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_5005167.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7612426.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_5246247.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7039466.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7559615.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_4223627.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_6353335.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7389015.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_5383174.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_6212794.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_4551946.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_5262821.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_6338898.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_9384056.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_1072893.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_9884114.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_1411178.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_4014487.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7130250.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_2759665.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7368863.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_5518780.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_4606004.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7620311.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_4041525.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_6972066.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_6516226.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_4321631.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_2939086.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_6639331.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_3053810.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_6253995.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_2966111.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_5674440.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_9092221.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_5332246.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_4362559.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_8592862.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_5520997.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_3519840.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_6529379.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_6495848.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_5621483.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_1264718.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_8302640.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_2613151.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_5629651.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_2156985.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_1523483.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_4134720.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_3448074.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_5456485.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_3206059.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_3673082.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_6302480.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_9954386.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_3542619.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_5497034.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_5558598.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_2808846.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7559885.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_1081764.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_1882065.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_1433129.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_9841018.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_1042553.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_2658622.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_9706957.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_1179848.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7878150.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_8874413.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,train,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_4876121.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,train,.flac
